2.11891e-16,-2e-09,-8e-09,400000,0.00188912,-0.000482,1.169e-20,8.62,8.62,10.69,0.2,0.000263724,0.263513,5.2502,0.699822,6.83688,5.39063,0.639796,5.91885,0.38846,1.14166,9.23439,0.460481,1.33962,1,1.17657,0
1.37596e-16,-2e-09,-8e-09,400000,0.00188738,-0.000481,1.169e-20,8.62,8.62,11.5121,0.2,0.00103446,0.283214,6,0.69481,6.23745,6,0.689197,6.14754,0.308042,1.58263,9.96966,0.3849,1.38401,3,1.17657,0
3.21e-16,-2e-09,6e-09,400000,-0.00142,-0.000481,1.17e-20,8.62,8.62,10.3161,0.368844,0.000177558,0.1564,1.88484,1.2392,1.81953,1.90845,1.24706,1.90459,0.154367,0.722391,0.250136,1.39571,2.48625,0,0.735961,0
2.95e-16,-2e-09,6e-09,400000,-0.00141,-0.000479,1.17e-20,8.62,8.62,10.2362,0.342148,0.00242463,0.16112,1.66438,1.39108,0.752401,1.96095,1.31547,2.01424,0.185438,0.759818,0.266781,1.43378,2.70654,0,0.735961,0
2.76e-16,-2e-09,1.27e-09,400000,-0.000336,-0.000472,1.17e-20,8.62,8.62,9.97506,0.357815,0.00211927,0.143158,1.26071,1.49342,0.335959,1.54466,1.37146,2.02908,0.196441,0.68671,0.330165,1.4969,2.86488,0,0.805868,1
2.64e-16,-2e-09,-5e-09,400000,0.00117,-0.000476,1.17e-20,8.62,8.62,12.6218,0.463114,-0.000203245,0.1382,4.27819,1.14648,3.44839,4.22001,1.14094,3.27587,-0.0635664,0.574129,0.431352,1.52474,2.28742,0,0.663386,0
2.56e-16,-2e-09,-5e-09,400000,0.00117,-0.000475,1.17e-20,8.62,8.62,11.376,0.277087,0.000184156,0.106322,6,1.99887,1.66201,6,2,1.67925,0.310657,1.0633,0.694357,2.15667,3.99887,3,0.735961,0
2e-16,-2e-09,-5e-09,400000,0.00117,-0.000477,1.17e-20,8.62,8.62,8.61363,0.30576,0.000505707,0.143271,3.15673,0.39603,3.9056,2.88519,0.314638,3.2153,0.474414,0.867041,0.941393,1.1496,0.710668,0,0.938071,0
1.75e-16,-2e-09,-5e-09,400000,0.00118,-0.000479,1.17e-20,8.62,8.62,8.78434,0.331231,-0.000927433,0.126994,3.86833,0.318311,3.26932,3.82148,0.31616,3.20962,0.428937,0.932834,0.683825,1.00803,0.634472,0,1.00066,0
4.31009e-16,-2e-09,2.99988e-09,600000,-0.000827,-0.000559,6.68e-21,21.54,21.54,8.43408,0.284603,0.000548261,0.157665,0.750724,1.01562,9.44573,6,0.115643,9.59166,0.392618,0.714068,0.646852,1.43112,1.13127,1,0.588112,0
4.24623e-16,-2e-09,2.99988e-09,600000,-0.000826,-0.000558,6.68e-21,21.54,21.54,8.92666,0.341964,0.000198584,0.151771,1.50246,1.02835,5.24051,1.50688,1.0323,5.24151,0.298104,0.739444,0.567954,1.44952,2.06066,0,0.429704,0
4.19488e-16,-2e-09,8.2608e-10,599991,-0.000238,-0.000549,6.68011e-21,21.5402,21.5402,8.77914,0.325127,0.000787397,0.144161,1.34218,1.03363,5.3293,1.31496,1.03738,5.49446,0.336944,0.736856,0.531652,1.46751,2.071,0,0.429704,0
4.18449e-16,-2e-09,-2e-09,600000,0.000542031,-0.00055,6.68e-21,21.54,21.54,10.0335,0.431998,0.000510783,0.144536,2.96678,1.04986,3.9753,2.94779,1.07129,4.12252,0.130801,0.64982,0.41195,1.27676,2.12115,0,0.735961,0
4.18284e-16,-2e-09,-2e-09,600000,0.000544393,-0.000552,6.68e-21,21.54,21.54,8.96822,0.30351,-0.00140486,0.124994,2.05384,0.85422,5.03824,1.99902,0.886744,5.0682,0.369316,0.51259,0.717661,1.09444,1.74096,0,0.663386,0
4.1714e-16,-2e-09,-2e-09,600000,0.000543579,-0.000552,6.68e-21,21.54,21.54,8.22681,0.340762,-0.00018199,0.107187,3.72735,0.538669,5.95932,3.69359,0.539387,5.95,0.467563,0.572006,0.81425,1.59971,1.07806,0,0.873195,0
4.16602e-16,-2e-09,-2e-09,600000,0.000548169,-0.000556,6.68e-21,21.54,21.54,8.35949,0.338239,0.00105908,0.0928286,3.83858,0.549683,5.89247,3.72684,0.550059,5.86017,0.455073,0.579462,0.814219,1.73187,1.09974,0,0.873194,0
4.31009e-16,-2e-09,2.99988e-09,600000,-0.000827,-0.000559,6.68e-21,21.54,21.54,8.43548,0.285229,0.000548764,0.157651,0.75269,1.01561,9.43608,6,0.115668,9.57718,0.391803,0.714068,0.646852,1.43115,1.13128,1,0.588112,0
4.24623e-16,-2e-09,2.99988e-09,600000,-0.000826,-0.000558,6.68e-21,21.54,21.54,8.92655,0.341936,0.000198976,0.151772,1.50216,1.02836,5.23923,1.50677,1.03232,5.24166,0.298144,0.739444,0.567954,1.44953,2.06067,0,0.429704,0
4.19352e-16,-2e-09,-4.78e-10,600006,0.000109405,-0.000547,6.67996e-21,21.5399,21.5399,8.77897,0.325142,0.000788853,0.144155,1.34177,1.03373,5.3356,1.31521,1.03767,5.51053,0.336939,0.737502,0.530621,1.46513,2.0714,0,0.429704,0
4.0851e-16,-2e-09,-5e-09,600000,0.00135396,-0.00055,6.68e-21,21.54,21.54,10.113,0.438771,0.000813097,0.139587,2.93012,1.09281,3.42016,2.94458,1.09389,3.52516,0.122376,0.601723,0.371146,1.07261,2.1867,0,0.735961,0
3.98264e-16,-2e-09,-5e-09,600000,0.0013609,-0.000553,6.68e-21,21.54,21.54,8.4317,0.262064,-0.00190527,0.0714128,1.33023,0.635054,5.4818,1.35147,0.703482,6.23001,0.504382,0.543368,0.79894,1.41618,1.33854,0,0.735961,0
3.31746e-16,-2e-09,-5e-09,600000,0.00136309,-0.000554,6.68e-21,21.54,21.54,8.81073,0.378971,0.000945089,0.120687,5.13694,0.396608,4.56824,5.20665,0.397633,4.5779,0.37124,1.07807,0.724353,0.71116,0.794241,0,1.17657,0
3.01453e-16,-2e-09,-5e-09,600000,0.00137038,-0.000557,6.68e-21,21.54,21.54,9.01829,0.23388,-0.000356703,0.134265,5.83057,0.38059,4.22361,6,0.382071,4.2279,0.512638,1.34019,0.712874,0.830876,0.762661,1,1.17657,1
4.31014e-16,-2e-09,2.99988e-09,600000,-0.000827,-0.000559,6.68e-21,21.54,21.54,8.4408,0.285636,0.000492919,0.157696,0.760595,1.01592,9.34644,0.63686,0.1,1.78525,0.390954,0.714058,0.647244,1.42424,1.11592,1,0.588112,0
4.24634e-16,-2e-09,2.99988e-09,600000,-0.000826,-0.000558,6.68e-21,21.54,21.54,8.9266,0.341946,0.000198592,0.151772,1.50231,1.02836,5.23972,1.50675,1.03231,5.24099,0.298129,0.739471,0.567941,1.44953,2.06067,0,0.429704,0
4.18614e-16,-2e-09,-1.78e-09,600035,0.000456093,-0.000546,6.67965e-21,21.5393,21.5393,8.77448,0.324703,0.000785659,0.144113,1.33557,1.03384,5.36171,1.30855,1.03778,5.53425,0.337791,0.738241,0.53065,1.46294,2.07163,0,0.429704,0
3.89056e-16,-2e-09,-8e-09,600000,0.00216275,-0.000551,6.68e-21,21.54,21.54,10.0519,0.404498,0.0011269,0.138966,2.81065,1.19708,2.19183,2.83118,1.19218,2.3271,0.173063,0.604969,0.365872,0.907358,2.38927,0,0.663386,0
3.59399e-16,-2e-09,-8e-09,600000,0.00217588,-0.000554,6.68e-21,21.54,21.54,9.41512,0.2,-0.00332231,0.113542,4.64036,0.482125,4.343,4.62547,0.482119,4.27424,0.502989,0.833814,4.32125,0.675289,0.964244,1,0.938071,0
1.69795e-16,-2e-09,-8e-09,600000,0.00219673,-0.00056,6.68e-21,21.54,21.54,10.2766,0.278719,-0.00156567,0.204413,4.47681,0.695909,7.00361,4.49355,0.696118,7.00156,0.327421,1.48355,4.85126,0.729624,1.39203,0,1.17657,1
8.50432e-17,-2e-09,-8e-09,600000,0.00218934,-0.000558,6.68e-21,21.54,21.54,10.6711,0.2,-0.000947342,0.237835,5.22811,0.6911,6.58941,5.19055,0.692498,6.45624,0.366062,1.64955,5.46355,0.71419,1.3836,1,1.11971,1
2.92728e-16,-2e-09,5.99988e-09,600000,-0.00164,-0.000557,6.68e-21,21.54,21.54,9.31785,0.377795,0.000363153,0.136605,1.03174,0.10949,0.193208,1.07416,0.136331,0.246759,0.20835,0.726624,0.301414,1.46812,0.245821,0,0.873195,1
2.63322e-16,-2e-09,5.99988e-09,600000,-0.00164,-0.000557,6.68e-21,21.54,21.54,9.10905,0.403356,0.000379747,0.121038,3.28186,0.11782,1.23824,3.24979,0.115653,1.25776,0.199557,0.730005,0.345164,1.67115,0.233473,0,0.938071,1
2.40739e-16,-2e-09,1.21799e-09,599970,-0.000362,-0.000552,6.6804e-21,21.5408,21.5408,9.14331,0.404244,0.000350842,0.115896,0.957713,1.26994,3.94103,0.941405,1.29896,3.73108,0.203417,0.690564,0.333084,1.62938,2.56889,0,0.805868,0
2.29952e-16,-2e-09,-5e-09,600000,0.00136116,-0.000553,6.68e-21,21.54,21.54,11.5434,0.459162,-0.000121781,0.125614,3.62475,1.29843,2.37865,3.6257,1.30174,2.43339,0.013646,0.747529,0.434464,1.73629,2.60017,0,0.663386,0
2.20075e-16,-2e-09,-5e-09,600000,0.00135738,-0.000552,6.68e-21,21.54,21.54,9.22679,0.319114,0.000835013,0.0308795,2.03716,0.889109,3.87399,2.01926,0.893773,3.92372,0.384838,1.01049,0.258098,0.97103,1.78288,0,0.735961,0
1.56338e-16,-2e-09,-5e-09,600000,0.00136347,-0.000554,6.68e-21,21.54,21.54,8.73443,0.357278,0.00182997,0.139151,5.05841,0.395969,4.68109,5.02047,0.397606,4.68833,0.391544,1.08393,0.972374,0.646264,0.793576,0,1.17657,0
1.27315e-16,-2e-09,-5e-09,600000,0.00136285,-0.000554,6.68e-21,21.54,21.54,8.94017,0.340945,1.69248e-05,0.115078,6,0.386103,4.46425,5.92943,0.384487,4.42811,0.415948,1.16315,0.73443,0.776854,0.77059,1,1.11971,1
4.6525e-16,-2e-09,2.99988e-09,300000,-0.000553,-0.000373,2.004e-20,3.02,3.02,9.29903,0.384732,0.000194669,0.176707,1.46866,1.01533,5.86802,1.49112,1.01855,5.90457,0.22669,0.864963,0.950235,1.61661,2.03389,0,0.663386,0
4.60919e-16,-2e-09,2.99988e-09,300000,-0.000553,-0.000373,2.004e-20,3.02,3.02,9.89346,0.413516,9.10841e-05,0.174364,2.24883,1.01286,4.54974,2.21156,1.01387,4.45979,0.150053,0.787069,0.826029,1.49462,2.02674,0,0.510177,0
4.56947e-16,-2e-09,-3.99e-10,300004,4.48029e-05,-0.000365,2.00402e-20,3.02002,3.02002,10.0425,0.395429,-0.000756683,0.173021,2.47964,1.03335,4.07352,2.45455,1.03696,3.94185,0.161043,0.727485,0.723458,1.44517,2.07031,0,0.588111,0
4.46276e-16,-2e-09,-5e-09,300000,0.000918583,-0.000373,2.004e-20,3.02,3.02,10.9019,0.437123,-0.000492232,0.167689,3.52672,1.07387,4.22853,3.52571,1.0744,4.17662,0.0676502,0.63584,0.68479,1.6382,2.14827,0,0.663386,0
4.39285e-16,-2e-09,-5e-09,300000,0.000918572,-0.000373,2.004e-20,3.02,3.02,10.9416,0.2,-0.000921184,0.19429,5.62364,2,1.4674,5.74055,2,1.49101,0.37902,0.695271,0.810587,1.26866,4,3,0.663386,0
3.94363e-16,-2e-09,-5e-09,300000,0.000917196,-0.000372,2.004e-20,3.02,3.02,8.70354,0.332822,-0.000555451,0.157216,2.99712,0.528723,4.73637,2.90114,0.4813,4.23428,0.420387,0.784148,1.35068,1.48278,1.01002,0,0.93807,0
3.73694e-16,-2e-09,-5e-09,300000,0.000920554,-0.000374,2.004e-20,3.02,3.02,8.92705,0.3333,0.000835843,0.141589,4.04956,0.490101,4.48914,4.08856,0.491236,4.56447,0.413482,0.774928,1.59418,0.966275,0.981336,0,0.93807,0
3.79833e-16,-2e-09,2.99988e-09,800000,-0.00123,-0.000828,3.34e-21,30.16,30.16,8.58109,0.250202,0.000126123,0.147652,2.15289,0.39964,5.04635,2.32672,0.401617,5.22377,0.452772,0.72508,0.561808,1.51931,0.801257,0,0.429704,0
3.70531e-16,-2e-09,2.99988e-09,800000,-0.00122,-0.000824,3.34e-21,30.16,30.16,8.59146,0.248015,0.000548433,0.143298,1.69161,0.415005,5.07833,2.25767,0.400233,4.90391,0.460085,0.776351,0.49109,1.58647,0.815238,0,0.663386,0
3.63066e-16,-2e-09,-4.98e-10,800007,0.00017854,-0.000816,3.33998e-21,30.1599,30.1599,8.62857,0.256888,0.000410201,0.140946,1.93999,0.375614,4.33339,2.42971,0.378682,5.05429,0.451719,0.840817,0.444311,1.68416,0.754296,0,0.262095,0
3.48796e-16,-2e-09,-5e-09,800000,0.00202055,-0.00082,3.34e-21,30.16,30.16,10.2579,0.412759,0.000443326,0.126424,2.6927,1.06942,2.10936,2.67927,1.07164,2.07591,0.179748,0.765961,0.399607,1.09523,2.14105,0,0.735961,0
3.33843e-16,-2e-09,-5e-09,800000,0.00203104,-0.000825,3.34e-21,30.16,30.16,8.65631,0.286946,-0.00176428,0.103782,2.67216,0.528121,5.27242,2.69958,0.52844,5.20707,0.489273,0.754568,0.836822,1.52,1.05656,0,0.93807,0
2.36403e-16,-2e-09,-5e-09,800000,0.00205791,-0.000836,3.34e-21,30.16,30.16,9.27618,0.229938,-0.00113052,0.142351,5.43681,0.370552,3.74166,5.49802,0.379611,3.88066,0.498407,1.38312,0.760426,0.90745,0.750162,0,1.17657,1
1.92103e-16,-2e-09,-5e-09,800000,0.00204638,-0.000831,3.34e-21,30.16,30.16,9.57173,0.2,-0.000522706,0.162587,5.75341,0.306852,2.87393,5.74588,0.301453,2.78746,0.491935,1.40071,0.825624,0.767361,0.608305,1,1.17657,1
3.69088e-16,-2e-09,2.99988e-09,400000,-0.00124,-0.00084,6.68e-21,8.62,8.62,10.1268,0.351004,1.56743e-05,0.165562,0.917234,1.09674,5.86211,0.913769,1.1042,5.62469,0.256961,0.890987,0.884348,1.55097,2.20094,0,0.735961,0
3.59454e-16,-2e-09,2.99988e-09,400000,-0.00124,-0.000841,6.68e-21,8.62,8.62,10.2366,0.355811,0.000896576,0.157174,1.39286,0.237566,0.899028,1.23857,0.444187,1.38258,0.250216,0.84452,0.783864,1.53589,0.681753,0,0.735961,0
3.51078e-16,-2e-09,-4.38e-10,400010,0.000133267,-0.00083,6.68e-21,8.62,8.62,10.3495,0.331049,0.00180402,0.154465,1.66979,0.406489,0.958886,1.71397,0.468012,1.27028,0.273967,0.898288,0.696779,1.51785,0.874501,0,0.663386,0
3.3099e-16,-2e-09,-5e-09,400000,0.00205097,-0.000836,6.68e-21,8.62,8.62,12.8569,0.437448,0.000394584,0.154368,4.21474,1.13936,3.6712,4.21503,1.13548,3.67177,0.0165995,0.780299,0.605853,1.35382,2.27483,0,0.588112,0
3.1568e-16,-2e-09,-5e-09,400000,0.0020467,-0.000834,6.68e-21,8.62,8.62,11.8158,0.223246,-0.00113087,0.149512,5.97095,2,1.64328,5.99759,2,1.63066,0.370303,0.888509,0.895216,1.11383,4,2,0.663386,0
2.17783e-16,-2e-09,-5e-09,400000,0.00204846,-0.000835,6.68e-21,8.62,8.62,10.5083,0.2,0.00455635,0.21309,6,0.396852,3.52812,6,0.446538,3.99886,0.494913,0.925521,8.00705,0.472614,0.843391,3,1.11971,0
1.7335e-16,-2e-09,-5e-09,400000,0.00204349,-0.000833,6.68e-21,8.62,8.62,10.5041,0.2,0.00882592,0.182984,6,0.229035,2.47348,5.98738,0.228407,2.48593,0.523294,0.602753,9.05366,0.51334,0.457441,2,1.11971,0
4.73e-16,-2e-09,3e-09,400000,-0.000497,-0.000336,1.67e-20,8.62,8.62,9.19904,0.394928,0.000237975,0.175066,2.18953,0.978025,4.70994,2.19091,0.975945,4.67299,0.179631,0.724245,0.641408,1.30758,1.95397,0,0.588112,0
4.69e-16,-2e-09,3e-09,400000,-0.000496,-0.000335,1.67e-20,8.62,8.62,9.3069,0.413638,0.000671583,0.163822,2.3464,0.986873,4.49676,2.35896,0.985945,4.60527,0.161222,0.655515,0.58536,1.28386,1.97282,0,0.588112,0
4.66e-16,-2e-09,-4.38e-10,400000,5.33e-05,-0.00033,1.67e-20,8.62,8.62,9.34725,0.382108,0.000567876,0.170564,2.44938,1.02257,4.08011,2.46285,1.02553,4.20554,0.190136,0.679869,0.491538,1.26594,2.0481,0,0.588111,0
4.58e-16,-2e-09,-5e-09,400000,0.000821,-0.000333,1.67e-20,8.62,8.62,10.0596,0.397855,0.000381026,0.168365,3.3545,1.09598,3.68333,3.36372,1.09612,3.70921,0.133671,0.651564,0.418322,1.24261,2.1921,0,0.735961,0
4.51e-16,-2e-09,-5e-09,400000,0.000819,-0.000333,1.67e-20,8.62,8.62,9.4657,0.329997,-0.00661506,0.148323,2.44404,1.16257,1.4702,2.49042,2,0.850078,0.278026,0.583216,0.400816,1.04667,3.16257,1,0.735961,0
4.11e-16,-2e-09,-5e-09,400000,0.000823,-0.000334,1.67e-20,8.62,8.62,8.36903,0.368266,-0.000104282,0.134113,2.78123,0.131784,2.06264,2.3148,0.193319,2.12459,0.381365,0.953709,0.578098,0.910333,0.325104,0,1.06114,0
3.92e-16,-2e-09,-5e-09,400000,0.000824,-0.000335,1.67e-20,8.62,8.62,8.57592,0.338223,0.00332699,0.123932,4.42504,0.401345,3.70631,4.86511,0.39805,3.85444,0.402381,1.17659,0.642194,0.742993,0.799395,0,1.06114,0
3.22067e-16,-2e-09,2.99988e-09,600000,-0.00164,-0.00111,3.34e-21,21.54,21.54,9.46474,0.257698,-0.000174923,0.147596,2.94253,0.467729,8.39906,3.55728,0.377596,3.82383,0.412557,0.906562,0.658074,1.48054,0.845325,0,0.805868,0
3.09627e-16,-2e-09,2.99988e-09,600000,-0.00163,-0.0011,3.34e-21,21.54,21.54,9.49855,0.284595,-0.000254294,0.135865,2.59946,0.546365,10,3.17868,0.380036,3.37444,0.390549,0.902484,0.611254,1.54818,0.926401,1,0.805868,0
2.99382e-16,-2e-09,-4.78e-10,600012,0.000218589,-0.0011,3.33996e-21,21.5398,21.5398,9.42948,0.258471,0.000104689,0.138472,1.40284,0.465965,10,3.19475,0.376754,3.5553,0.421951,0.890583,0.596628,1.61158,0.842719,1,0.873195,0
2.77935e-16,-2e-09,-5e-09,600000,0.00270449,-0.0011,3.34e-21,21.54,21.54,12.1606,0.448055,-0.00104543,0.141075,3.61867,1.14854,3.20509,3.57003,1.16403,3.10268,0.049249,0.845004,0.403399,1.11724,2.31257,0,0.588112,0
2.58086e-16,-2e-09,-5e-09,600000,0.0027001,-0.0011,3.34e-21,21.54,21.54,10.5186,0.2,-7.00093e-05,0.0436277,3.11355,0.719354,6.63582,3.29906,0.766173,7.48978,0.515315,1.10202,3.12595,1.60917,1.48553,1,0.663386,0
1.31176e-16,-2e-09,-5e-09,600000,0.00272067,-0.00111,3.34e-21,21.54,21.54,10.2025,0.246417,0.000898725,0.151884,6,0.221523,2.42952,6,0.299246,3.00424,0.495853,0.624794,5.47451,0.515617,0.520769,2,1.17657,1
7.3464e-17,-2e-09,-5e-09,600000,0.00273854,-0.00112,3.34e-21,21.54,21.54,10.4508,0.250181,0.0018984,0.163327,6,0.222901,2.30377,6,0.220898,2.29797,0.456692,1.03262,5.35421,0.661617,0.443799,2,1.17657,1
4.67871e-16,-2e-09,2.99988e-09,600000,-0.000548,-0.00037,1.002e-20,21.54,21.54,8.67331,0.333496,0.000499802,0.16402,2.01812,0.971616,3.74057,2.0089,0.969903,3.71103,0.286604,0.712524,0.466614,1.29455,1.94152,0,0.663386,0
4.63617e-16,-2e-09,2.99988e-09,600000,-0.000546,-0.000369,1.002e-20,21.54,21.54,8.77611,0.338924,0.00125771,0.17204,2.21641,0.972808,3.44513,2.22631,0.972223,3.57951,0.268989,0.774441,0.419432,1.28801,1.94503,0,0.588111,0
4.60092e-16,-2e-09,-4.77e-10,600004,7.30541e-05,-0.000366,1.002e-20,21.5399,21.5399,8.753,0.34091,0.00192717,0.168262,2.21149,0.970086,3.28792,2.22541,0.973493,3.5286,0.27463,0.815431,0.366135,1.3057,1.94358,0,0.588111,0
4.52794e-16,-2e-09,-5e-09,600000,0.000907956,-0.000369,1.002e-20,21.54,21.54,8.98901,0.417455,0.00105163,0.152391,2.42696,1.03713,3.48368,2.44874,1.03794,3.61598,0.183181,0.684184,0.321094,0.925989,2.07508,0,0.663386,0
4.45871e-16,-2e-09,-5e-09,600000,0.000904424,-0.000367,1.002e-20,21.54,21.54,8.09536,0.2,0.000792884,0.0934186,2.38941,0.625454,4.67492,2.38822,0.628891,4.74664,0.552283,0.958824,0.540378,1.53105,1.25435,1,0.735961,0
4.00853e-16,-2e-09,-5e-09,600000,0.000919016,-0.000373,1.002e-20,21.54,21.54,8.80937,0.25235,0.00105223,0.153761,3.15522,0.619093,4.99208,3.14894,0.617963,4.99417,0.416489,1.66757,0.557163,0.861236,1.23706,0,1.23194,0
3.80133e-16,-2e-09,-5e-09,600000,0.000915472,-0.000372,1.002e-20,21.54,21.54,8.89975,0.2,0.00145488,0.169329,3.29702,0.612071,4.98604,3.51193,0.558542,4.47819,0.473201,1.64332,0.462368,0.850136,1.17061,1,1.17657,0
4.22161e-16,-2e-09,2.99988e-09,450000,-0.000884,-0.000595,8.35e-21,4.31,4.31,9.41053,0.33397,0.000497115,0.171265,1.26554,1.05487,4.15279,1.25064,1.05302,4.24972,0.290348,0.821411,0.735191,1.50641,2.10789,0,0.588112,0
4.15315e-16,-2e-09,2.99988e-09,450000,-0.00088,-0.000593,8.35e-21,4.31,4.31,9.6306,0.344271,0.0019265,0.167595,1.43879,1.03371,2.73806,1.61119,1.08133,4.02238,0.26629,0.800255,0.600967,1.4363,2.11503,0,0.429704,0
4.03591e-16,-4.59e-09,-2.61e-09,450162,0.000720194,-0.00132,8.34723e-21,4.30906,4.30906,10.2335,0.417191,0.000221583,0.154124,2.34064,0.985078,3.02111,2.30204,1.01479,3.07671,0.158841,0.752282,0.575686,1.55241,1.99987,0,0.429704,0
3.61085e-16,-8e-09,-1e-08,450000,0.0028933,-0.00238,8.35e-21,4.31,4.31,10.9485,0.448356,0.00126865,0.145632,3.63478,1.19842,2.6443,3.65727,1.19927,2.77697,0.0971101,0.638244,0.55194,1.53367,2.39769,0,0.663386,0
